"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","26676","test_materialShift_shiftdel","Tests.test_material","Tue Mar 10 12:27:06 CDT 2026","passed","Tue Mar 10 12:27:32 CDT 2026","TestItemPage","test_materialShift","",""
"","12424","test_item_editnamesuccess","Tests.test_items","Tue Mar 10 06:58:18 CDT 2026","passed","Tue Mar 10 06:58:31 CDT 2026","TestItemPage","test_item","",""
"","12773","test_materialVendors_delsuccess1","Tests.test_material","Tue Mar 10 12:04:25 CDT 2026","passed","Tue Mar 10 12:04:38 CDT 2026","TestItemPage","test_materialVendors","",""
"","6897","test_expression_addrepeat1","Tests.test_system","Tue Mar 10 15:41:32 CDT 2026","passed","Tue Mar 10 15:41:39 CDT 2026","TestSExpressionPage","test_expression","",""
"","10158","test_production_editnum3","Tests.test_items","Tue Mar 10 10:21:00 CDT 2026","broken","Tue Mar 10 10:21:10 CDT 2026","TestProductionPage","test_production","",""
"","73736","test_unpickedMaterialDetails_editnamesuccess","Tests.test_material","Tue Mar 10 13:33:23 CDT 2026","passed","Tue Mar 10 13:34:37 CDT 2026","TestItemPage","test_unpickedMaterialDetails","",""
"","18748","test_production_add1","Tests.test_items","Tue Mar 10 10:16:12 CDT 2026","broken","Tue Mar 10 10:16:31 CDT 2026","TestProductionPage","test_production","",""
"","5330","test_customer_addsuccess","Tests.test_items","Tue Mar 10 06:48:44 CDT 2026","passed","Tue Mar 10 06:48:49 CDT 2026","TestCustomerPage","test_customer","",""
"","7323","test_environment_cycle_numinput1","Tests.test_system","Tue Mar 10 14:22:26 CDT 2026","passed","Tue Mar 10 14:22:33 CDT 2026","TestEnvironmentPage","test_environment","",""
"","14591","test_materialControlSupplyDefinition_selectsuccess2","Tests.test_material","Tue Mar 10 13:51:24 CDT 2026","passed","Tue Mar 10 13:51:38 CDT 2026","TestSMaterialControlSupplyDefinitionPage","test_materialControlSupplyDefinition","",""
"","6878","test_planUnit_repeat","Tests.test_system","Tue Mar 10 14:49:00 CDT 2026","passed","Tue Mar 10 14:49:07 CDT 2026","TestPlanUnitPage","test_planUnit","",""
"","6818","test_material_allocationdetails_select","Tests.test_material","Tue Mar 10 14:13:48 CDT 2026","passed","Tue Mar 10 14:13:55 CDT 2026","TestSPlanDataPage","test_materialPlanData","",""
"","18484","test_order_selectnamesuccess","Tests.test_items","Tue Mar 10 09:17:55 CDT 2026","passed","Tue Mar 10 09:18:14 CDT 2026","TestOrderPage","test_order","",""
"","3593","test_shift_delcancel","Tests.test_items","Tue Mar 10 08:14:13 CDT 2026","passed","Tue Mar 10 08:14:17 CDT 2026","TestShiftPage","test_shift","",""
"","14788","test_materialVendorQuota_ctrlC","Tests.test_material","Tue Mar 10 12:15:22 CDT 2026","passed","Tue Mar 10 12:15:37 CDT 2026","TestItemPage","test_materialVendorQuota","",""
"","10343","test_process_addnamefail","Tests.test_items","Tue Mar 10 07:44:34 CDT 2026","passed","Tue Mar 10 07:44:44 CDT 2026","TestProcessPage","test_process","",""
"","9491","test_tablesetting_addlayout","Tests.test_items","Tue Mar 10 11:16:33 CDT 2026","passed","Tue Mar 10 11:16:43 CDT 2026","TestTableSettingPage","test_tablesetting","",""
"","14222","test_workprogress_select","Tests.test_system","Tue Mar 10 17:12:57 CDT 2026","passed","Tue Mar 10 17:13:11 CDT 2026","TestsWorkProgressPage","test_workprogress","",""
"","17867","test_acceptdata_clear","Tests.test_system","Tue Mar 10 17:05:04 CDT 2026","passed","Tue Mar 10 17:05:21 CDT 2026","TestSAcceptDataPage","test_acceptdata","",""
"","18344","test_language_select5","Tests.test_system","Tue Mar 10 16:38:10 CDT 2026","passed","Tue Mar 10 16:38:29 CDT 2026","TestSLanguagePage","test_language","",""
"","13512","test_acceptdata_del","Tests.test_system","Tue Mar 10 17:05:21 CDT 2026","passed","Tue Mar 10 17:05:35 CDT 2026","TestSAcceptDataPage","test_acceptdata","",""
"","7269","test_auditlog_defaultsele1","Tests.test_system","Tue Mar 10 15:27:19 CDT 2026","passed","Tue Mar 10 15:27:26 CDT 2026","TestAuditLogPage","test_auditLog","",""
"","12602","test_unit_select5","Tests.test_system","Tue Mar 10 14:52:11 CDT 2026","passed","Tue Mar 10 14:52:24 CDT 2026","TestPlanUnitPage","test_planUnit","",""
"","61362","test_MaterialCTB_editnamesuccess","Tests.test_material","Tue Mar 10 11:35:56 CDT 2026","passed","Tue Mar 10 11:36:58 CDT 2026","TestItemPage","test_MaterialCTB","",""
"","1055","test_production_delete3","Tests.test_items","Tue Mar 10 10:25:06 CDT 2026","broken","Tue Mar 10 10:25:07 CDT 2026","TestProductionPage","test_production","",""
"","14025","test_shift_clear","Tests.test_items","Tue Mar 10 08:16:54 CDT 2026","passed","Tue Mar 10 08:17:08 CDT 2026","TestShiftPage","test_shift","",""
"","23454","test_affairs_process_update2","Tests.test_system","Tue Mar 10 14:36:44 CDT 2026","passed","Tue Mar 10 14:37:07 CDT 2026","TestAffairsPage","test_affairs","",""
"","10085","test_calendar_ctrlM","Tests.test_items","Tue Mar 10 08:36:13 CDT 2026","passed","Tue Mar 10 08:36:23 CDT 2026","TestCalendarPage","test_calendar","",""
"","13430","test_taskdetails_select5","Tests.test_items","Tue Mar 10 09:59:15 CDT 2026","passed","Tue Mar 10 09:59:28 CDT 2026","TestWorkTasksPage","test_worktasks","",""
"","5904","test_coverage_refreshsuccess","Tests.test_items","Tue Mar 10 08:26:53 CDT 2026","failed","Tue Mar 10 08:26:59 CDT 2026","TestCoveragePage","test_coverage","",""
"","15364","test_dictionary_editsuccess1","Tests.test_system","Tue Mar 10 16:55:38 CDT 2026","passed","Tue Mar 10 16:55:53 CDT 2026","TestSDictionaryPage","test_dictionary","",""
"","14209","test_module_delsuccess","Tests.test_system","Tue Mar 10 16:26:06 CDT 2026","broken","Tue Mar 10 16:26:20 CDT 2026","TestSModulePage","test_module","",""
"","5237","test_materialsched_addcommandfail","Tests.test_material","Tue Mar 10 13:56:47 CDT 2026","passed","Tue Mar 10 13:56:53 CDT 2026","TestMaterialSchedPage","test_materialSched","",""
"","13618","test_sched_attribute4","Tests.test_items","Tue Mar 10 09:42:29 CDT 2026","passed","Tue Mar 10 09:42:43 CDT 2026","TestSchedPage","test_sched","",""
"","46408","test_setting_share_layout3","Tests.test_items","Tue Mar 10 11:05:53 CDT 2026","passed","Tue Mar 10 11:06:39 CDT 2026","TestSettingPage","test_setting","",""
"","132004","test_module_sort1","Tests.test_system","Tue Mar 10 16:15:39 CDT 2026","broken","Tue Mar 10 16:17:51 CDT 2026","TestSModulePage","test_module","",""
"","22254","test_changeR_del1","Tests.test_items","Tue Mar 10 08:51:58 CDT 2026","passed","Tue Mar 10 08:52:20 CDT 2026","TestChangeRPage","test_changeR","",""
"","11262","test_button_updateenabled","Tests.test_system","Tue Mar 10 16:41:49 CDT 2026","passed","Tue Mar 10 16:42:00 CDT 2026","TestSButtonPage","test_button","",""
"","8528","test_affairs_template_addfail4","Tests.test_system","Tue Mar 10 14:27:16 CDT 2026","passed","Tue Mar 10 14:27:25 CDT 2026","TestAffairsPage","test_affairs","",""
"","4946","test_MaterialCTB_addcodefail","Tests.test_material","Tue Mar 10 11:34:47 CDT 2026","passed","Tue Mar 10 11:34:52 CDT 2026","TestItemPage","test_MaterialCTB","",""
"","13828","test_sched_work","Tests.test_items","Tue Mar 10 09:44:54 CDT 2026","passed","Tue Mar 10 09:45:08 CDT 2026","TestSchedPage","test_sched","",""
"","41552","test_role_addtestdata1","Tests.test_system","Tue Mar 10 14:57:43 CDT 2026","passed","Tue Mar 10 14:58:25 CDT 2026","TestRolePage","test_role","",""
"","13103","test_materialVendors_select5","Tests.test_material","Tue Mar 10 12:07:23 CDT 2026","passed","Tue Mar 10 12:07:37 CDT 2026","TestItemPage","test_materialVendors","",""
"","7175","test_resourcechart_instruction","Tests.test_items","Tue Mar 10 10:26:37 CDT 2026","passed","Tue Mar 10 10:26:45 CDT 2026","TestChartPage","test_chart","",""
"","19430","test_materialControlSupplyDefinition_select4","Tests.test_material","Tue Mar 10 13:52:31 CDT 2026","passed","Tue Mar 10 13:52:50 CDT 2026","TestSMaterialControlSupplyDefinitionPage","test_materialControlSupplyDefinition","",""
"","10187","test_shift_addnum","Tests.test_items","Tue Mar 10 08:12:52 CDT 2026","passed","Tue Mar 10 08:13:02 CDT 2026","TestShiftPage","test_shift","",""
"","18159","test_interfaceconfiguration_addsuccess2","Tests.test_system","Tue Mar 10 17:06:28 CDT 2026","passed","Tue Mar 10 17:06:46 CDT 2026","TestSInterfaceConfigurationPage","test_interfaceconfiguration","",""
"","13013","test_materialVendorQuota_select5","Tests.test_material","Tue Mar 10 12:14:09 CDT 2026","passed","Tue Mar 10 12:14:22 CDT 2026","TestItemPage","test_materialVendorQuota","",""
"","5090","test_process_addsel","Tests.test_items","Tue Mar 10 07:44:55 CDT 2026","passed","Tue Mar 10 07:45:00 CDT 2026","TestProcessPage","test_process","",""
"","12398","test_coverage_restart","Tests.test_items","Tue Mar 10 08:24:29 CDT 2026","broken","Tue Mar 10 08:24:41 CDT 2026","TestCoveragePage","test_coverage","",""
"","7044","test_loadChart_filter","Tests.test_items","Tue Mar 10 10:33:01 CDT 2026","passed","Tue Mar 10 10:33:08 CDT 2026","TestChartPage","test_chart","",""
"","65642","test_order_adjustinventory","Tests.test_items","Tue Mar 10 09:29:06 CDT 2026","passed","Tue Mar 10 09:30:12 CDT 2026","TestOrderPage","test_order","",""
"","9467","test_production_addfail1","Tests.test_items","Tue Mar 10 10:14:11 CDT 2026","passed","Tue Mar 10 10:14:21 CDT 2026","TestProductionPage","test_production","",""
"","5070","test_home_nodelete_template","Tests.test_system","Tue Mar 10 14:19:17 CDT 2026","passed","Tue Mar 10 14:19:23 CDT 2026","TestHomePage","test_home","",""
"","10920","test_online_ref","Tests.test_system","Tue Mar 10 17:00:45 CDT 2026","passed","Tue Mar 10 17:00:55 CDT 2026","TestSOnlinePage","test_online","",""
"","13273","test_materialBuyer_select2","Tests.test_material","Tue Mar 10 12:38:36 CDT 2026","passed","Tue Mar 10 12:38:49 CDT 2026","TestItemPage","test_materialBuyer","",""
"","15320","test_material_materialdimension_select6","Tests.test_material","Tue Mar 10 14:09:22 CDT 2026","passed","Tue Mar 10 14:09:37 CDT 2026","TestSPlanDataPage","test_materialPlanData","",""
"","18517","test_materialcalendar_addweeksuccess","Tests.test_material","Tue Mar 10 12:29:25 CDT 2026","passed","Tue Mar 10 12:29:43 CDT 2026","TestMaterialCalendarPage","test_materialcalendar","",""
"","24139","test_materialsched_click1","Tests.test_material","Tue Mar 10 13:58:30 CDT 2026","passed","Tue Mar 10 13:58:54 CDT 2026","TestMaterialSchedPage","test_materialSched","",""
"","27233","test_master_shiftdel","Tests.test_items","Tue Mar 10 09:37:44 CDT 2026","passed","Tue Mar 10 09:38:11 CDT 2026","TestMasterPage","test_master","",""
"","15847","test_spec_select2","Tests.test_items","Tue Mar 10 06:36:14 CDT 2026","passed","Tue Mar 10 06:36:30 CDT 2026","TestSpecPage","test_spec1","",""
"","13159","test_process_ctrlC","Tests.test_items","Tue Mar 10 08:11:16 CDT 2026","passed","Tue Mar 10 08:11:29 CDT 2026","TestProcessPage","test_process","",""
"","8160","test_itemgroup_editcodesuccess2","Tests.test_items","Tue Mar 10 07:10:18 CDT 2026","passed","Tue Mar 10 07:10:26 CDT 2026","TestItemGroupPage","test_itemgroup","",""
"","14447","test_setting_displaynum2","Tests.test_items","Tue Mar 10 10:43:44 CDT 2026","passed","Tue Mar 10 10:43:58 CDT 2026","TestSettingPage","test_setting","",""
"","6558","test_materia_MRPAssociatedDetails_select","Tests.test_material","Tue Mar 10 14:14:28 CDT 2026","passed","Tue Mar 10 14:14:35 CDT 2026","TestSPlanDataPage","test_materialMRPandList","",""
"","16447","test_materialBOM_editcodesuccess","Tests.test_material","Tue Mar 10 11:42:57 CDT 2026","passed","Tue Mar 10 11:43:13 CDT 2026","TestItemPage","test_materialBOM","",""
"","13196","test_MaterialCTB_select2","Tests.test_material","Tue Mar 10 11:39:25 CDT 2026","passed","Tue Mar 10 11:39:38 CDT 2026","TestItemPage","test_MaterialCTB","",""
"","26027","test_customer_shiftdel","Tests.test_items","Tue Mar 10 06:54:07 CDT 2026","passed","Tue Mar 10 06:54:34 CDT 2026","TestCustomerPage","test_customer","",""
"","5748","test_materialVendors_editrepeat","Tests.test_material","Tue Mar 10 12:04:06 CDT 2026","passed","Tue Mar 10 12:04:12 CDT 2026","TestItemPage","test_materialVendors","",""
"","7665","test_loadChart_button4","Tests.test_items","Tue Mar 10 10:33:30 CDT 2026","passed","Tue Mar 10 10:33:38 CDT 2026","TestChartPage","test_chart","",""
"","7608","test_orderchart_button4","Tests.test_items","Tue Mar 10 10:30:15 CDT 2026","passed","Tue Mar 10 10:30:22 CDT 2026","TestChartPage","test_chart","",""
"","19697","test_setting_deletetable","Tests.test_items","Tue Mar 10 10:41:20 CDT 2026","passed","Tue Mar 10 10:41:40 CDT 2026","TestSettingPage","test_setting","",""
"","75818","test_calendar_deletelayout","Tests.test_items","Tue Mar 10 08:37:17 CDT 2026","passed","Tue Mar 10 08:38:33 CDT 2026","TestCalendarPage","test_calendar","",""
"","4256","test_resourcegroup_ctrlIrepeat","Tests.test_items","Tue Mar 10 07:41:40 CDT 2026","passed","Tue Mar 10 07:41:44 CDT 2026","TestResourceGroupPage","test_resourcegroup","",""
"","53983","test_changespec_delsuccesslayout","Tests.test_items","Tue Mar 10 09:04:17 CDT 2026","passed","Tue Mar 10 09:05:11 CDT 2026","TestChangeSpecPage","test_changespec","",""
"","4718","test_resource_delcancel","Tests.test_items","Tue Mar 10 07:21:06 CDT 2026","passed","Tue Mar 10 07:21:10 CDT 2026","TestResourcePage","test_resource","",""
"","12364","test_material_batchcomplete_select5","Tests.test_material","Tue Mar 10 14:10:47 CDT 2026","passed","Tue Mar 10 14:10:59 CDT 2026","TestSPlanDataPage","test_materialPlanData","",""
"","20379","test_environment_plan_checkbox1","Tests.test_system","Tue Mar 10 14:24:51 CDT 2026","passed","Tue Mar 10 14:25:11 CDT 2026","TestEnvironmentPage","test_environment","",""
"","8813","test_warehouselocation_editcodesuccess2","Tests.test_material","Tue Mar 10 11:27:38 CDT 2026","passed","Tue Mar 10 11:27:47 CDT 2026","TestItemPage","test_warehouseLocation","",""
"","11247","test_apps_shift","Tests.test_system","Tue Mar 10 16:31:59 CDT 2026","broken","Tue Mar 10 16:32:10 CDT 2026","TestSAppsPage","test_apps","",""
"","38269","test_allocation_del","Tests.test_system","Tue Mar 10 15:36:29 CDT 2026","passed","Tue Mar 10 15:37:08 CDT 2026","TestResourceAllocationPage","test_resourceAllocation","",""
"","11918","test_dictionary_addsuccess2","Tests.test_system","Tue Mar 10 16:55:19 CDT 2026","passed","Tue Mar 10 16:55:31 CDT 2026","TestSDictionaryPage","test_dictionary","",""
"","12407","test_systemSettings_del1","Tests.test_system","Tue Mar 10 15:38:15 CDT 2026","passed","Tue Mar 10 15:38:28 CDT 2026","TestSystemSettingsPage","test_systemSettings","",""
"","13129","test_apps_select1","Tests.test_system","Tue Mar 10 16:29:36 CDT 2026","passed","Tue Mar 10 16:29:49 CDT 2026","TestSAppsPage","test_apps","",""
"","4392","test_tablesetting_order_hiddenrow1","Tests.test_items","Tue Mar 10 11:19:39 CDT 2026","passed","Tue Mar 10 11:19:43 CDT 2026","TestTableSettingPage","test_tablesetting","",""
"","24587","test_synchronize_all_repeatplan","Tests.test_system","Tue Mar 10 15:18:36 CDT 2026","passed","Tue Mar 10 15:19:00 CDT 2026","TestSynchronizePage","test_synchronize","",""
"","14411","test_qtProgrammeMan_clear","Tests.test_material","Tue Mar 10 12:56:08 CDT 2026","passed","Tue Mar 10 12:56:23 CDT 2026","TestItemPage","test_procurementPO","",""
"","7866","test_materialVendors_addfail","Tests.test_material","Tue Mar 10 12:03:28 CDT 2026","passed","Tue Mar 10 12:03:35 CDT 2026","TestItemPage","test_materialVendors","",""
"","7389","test_materialDelArea_ctrlI","Tests.test_material","Tue Mar 10 12:20:25 CDT 2026","passed","Tue Mar 10 12:20:33 CDT 2026","TestItemPage","test_materialDelArea","",""
"","33302","test_coverage_addweeksuccess1","Tests.test_items","Tue Mar 10 08:22:50 CDT 2026","broken","Tue Mar 10 08:23:23 CDT 2026","TestCoveragePage","test_coverage","",""
"","12987","test_relateddetails_select5","Tests.test_items","Tue Mar 10 10:03:03 CDT 2026","passed","Tue Mar 10 10:03:16 CDT 2026","TestWorkTasksPage","test_worktasks","",""
"","12368","test_online_delete","Tests.test_system","Tue Mar 10 17:01:12 CDT 2026","passed","Tue Mar 10 17:01:24 CDT 2026","TestSOnlinePage","test_online","",""
"","12436","test_master_select5","Tests.test_items","Tue Mar 10 09:36:58 CDT 2026","passed","Tue Mar 10 09:37:11 CDT 2026","TestMasterPage","test_master","",""
"","5329","test_orderPreOccupiedMaterials_ctrls","Tests.test_material","Tue Mar 10 13:30:33 CDT 2026","passed","Tue Mar 10 13:30:38 CDT 2026","TestItemPage","test_orderPreOccupiedMaterials","",""
"","13548","test_materialBuyer_add_success","Tests.test_material","Tue Mar 10 12:37:28 CDT 2026","passed","Tue Mar 10 12:37:41 CDT 2026","TestItemPage","test_materialBuyer","",""
"","21588","test_itemgroup_selectnodatasuccess","Tests.test_items","Tue Mar 10 07:11:07 CDT 2026","passed","Tue Mar 10 07:11:28 CDT 2026","TestItemGroupPage","test_itemgroup","",""
"","19564","test_tablesetting_FixedColumn","Tests.test_items","Tue Mar 10 11:23:44 CDT 2026","passed","Tue Mar 10 11:24:04 CDT 2026","TestTableSettingPage","test_tablesetting","",""
"","9115","test_affairs_process_addfail6","Tests.test_system","Tue Mar 10 14:31:36 CDT 2026","passed","Tue Mar 10 14:31:46 CDT 2026","TestAffairsPage","test_affairs","",""
"","1062","test_inTransitInventory_ctrlC","Tests.test_material","Tue Mar 10 13:09:49 CDT 2026","broken","Tue Mar 10 13:09:50 CDT 2026","TestItemPage","test_inTransitInventory","",""
"","6347","test_shift_textverify","Tests.test_items","Tue Mar 10 08:13:54 CDT 2026","passed","Tue Mar 10 08:14:00 CDT 2026","TestShiftPage","test_shift","",""
"","11414","test_apps_ctrlMDisabled","Tests.test_system","Tue Mar 10 16:32:45 CDT 2026","broken","Tue Mar 10 16:32:57 CDT 2026","TestSAppsPage","test_apps","",""
"","3619","test_changeI_delcancel","Tests.test_items","Tue Mar 10 08:41:21 CDT 2026","passed","Tue Mar 10 08:41:25 CDT 2026","TestChangeIPage","test_changeI","",""
"","7285","test_resourcechart_filter","Tests.test_items","Tue Mar 10 10:26:30 CDT 2026","passed","Tue Mar 10 10:26:37 CDT 2026","TestChartPage","test_chart","",""
"","14431","test_materialBOM_clear","Tests.test_material","Tue Mar 10 11:50:10 CDT 2026","passed","Tue Mar 10 11:50:25 CDT 2026","TestItemPage","test_materialBOM","",""
"","10255","test_changespec_addrepe","Tests.test_items","Tue Mar 10 08:59:11 CDT 2026","passed","Tue Mar 10 08:59:21 CDT 2026","TestChangeSpecPage","test_changespec","",""
"","4623","test_materialVendors_shift","Tests.test_material","Tue Mar 10 12:08:51 CDT 2026","passed","Tue Mar 10 12:08:56 CDT 2026","TestItemPage","test_materialVendors","",""
"","26900","test_qtProgrammeMan_selectnodatasuccess","Tests.test_material","Tue Mar 10 12:54:49 CDT 2026","passed","Tue Mar 10 12:55:16 CDT 2026","TestItemPage","test_procurementPO","",""
"","13161","test_materialcalendar_ctrlC","Tests.test_material","Tue Mar 10 12:33:51 CDT 2026","passed","Tue Mar 10 12:34:04 CDT 2026","TestMaterialCalendarPage","test_materialcalendar","",""
"","19488","test_materialRequirementsDefinition_select4","Tests.test_material","Tue Mar 10 13:45:14 CDT 2026","passed","Tue Mar 10 13:45:34 CDT 2026","TestSMaterialRequirementsDefinitionPage","test_materialRequirementsDefinition","",""
"","15044","test_spec_textverify","Tests.test_items","Tue Mar 10 06:31:53 CDT 2026","passed","Tue Mar 10 06:32:09 CDT 2026","TestSpecPage","test_spec1","",""
"","16798","test_master_delsuccessserial4","Tests.test_items","Tue Mar 10 09:34:30 CDT 2026","passed","Tue Mar 10 09:34:47 CDT 2026","TestMasterPage","test_master","",""
"","6159","test_user_verify6","Tests.test_system","Tue Mar 10 15:02:12 CDT 2026","passed","Tue Mar 10 15:02:18 CDT 2026","TestUserRolePage","test_userRole","",""
"","18900","test_setting_layoutlist_deletesuccess","Tests.test_items","Tue Mar 10 11:02:00 CDT 2026","passed","Tue Mar 10 11:02:19 CDT 2026","TestSettingPage","test_setting","",""
"","7227","test_environment_restore_default_settings","Tests.test_system","Tue Mar 10 14:26:32 CDT 2026","passed","Tue Mar 10 14:26:40 CDT 2026","TestEnvironmentPage","test_environment","",""
"","6489","test_MaterialCTB_editrepeat","Tests.test_material","Tue Mar 10 11:35:37 CDT 2026","passed","Tue Mar 10 11:35:43 CDT 2026","TestItemPage","test_MaterialCTB","",""
"","10660","test_resourcegroup_addnum","Tests.test_items","Tue Mar 10 07:33:07 CDT 2026","passed","Tue Mar 10 07:33:18 CDT 2026","TestResourceGroupPage","test_resourcegroup","",""
"","10121","test_production_ctrlM","Tests.test_items","Tue Mar 10 10:24:08 CDT 2026","broken","Tue Mar 10 10:24:18 CDT 2026","TestProductionPage","test_production","",""
"","6798","test_process_addsuccess","Tests.test_items","Tue Mar 10 07:45:00 CDT 2026","passed","Tue Mar 10 07:45:07 CDT 2026","TestProcessPage","test_process","",""
"","26992","test_materialDelUserMap_selectnodatasuccess","Tests.test_material","Tue Mar 10 12:44:14 CDT 2026","passed","Tue Mar 10 12:44:41 CDT 2026","TestItemPage","test_materialDelUserMap","",""
"","10145","test_warehouselocation_ctrlIrepeat","Tests.test_material","Tue Mar 10 11:32:29 CDT 2026","broken","Tue Mar 10 11:32:39 CDT 2026","TestItemPage","test_warehouseLocation","",""
"","12398","test_tablesetting_rightclickcopy","Tests.test_items","Tue Mar 10 11:16:43 CDT 2026","passed","Tue Mar 10 11:16:55 CDT 2026","TestTableSettingPage","test_tablesetting","",""
"","8889","test_order_editcodesuccess2","Tests.test_items","Tue Mar 10 09:16:49 CDT 2026","passed","Tue Mar 10 09:16:58 CDT 2026","TestOrderPage","test_order","",""
"","20285","test_resource_selectnamesuccess","Tests.test_items","Tue Mar 10 07:23:10 CDT 2026","passed","Tue Mar 10 07:23:30 CDT 2026","TestResourcePage","test_resource","",""
"","5833","test_acceptdata_addfail2","Tests.test_system","Tue Mar 10 17:02:57 CDT 2026","passed","Tue Mar 10 17:03:02 CDT 2026","TestSAcceptDataPage","test_acceptdata","",""
"","7938","test_personal_switchformat2","Tests.test_items","Tue Mar 10 11:09:50 CDT 2026","passed","Tue Mar 10 11:09:58 CDT 2026","TestPersonalPage","test_personal","",""
"","6098","test_spec_editrepeat","Tests.test_items","Tue Mar 10 06:32:35 CDT 2026","passed","Tue Mar 10 06:32:41 CDT 2026","TestSpecPage","test_spec1","",""
"","10286","test_button_ctrlM","Tests.test_system","Tue Mar 10 16:45:43 CDT 2026","broken","Tue Mar 10 16:45:54 CDT 2026","TestSButtonPage","test_button","",""
"","14777","test_materialShift_editnamesuccess","Tests.test_material","Tue Mar 10 12:23:23 CDT 2026","passed","Tue Mar 10 12:23:38 CDT 2026","TestItemPage","test_materialShift","",""
"","13718","test_button_clear","Tests.test_system","Tue Mar 10 16:45:11 CDT 2026","passed","Tue Mar 10 16:45:24 CDT 2026","TestSButtonPage","test_button","",""
"","4499","test_user_verify1","Tests.test_system","Tue Mar 10 15:01:44 CDT 2026","passed","Tue Mar 10 15:01:48 CDT 2026","TestUserRolePage","test_userRole","",""
"","10341","test_home_savete","Tests.test_system","Tue Mar 10 14:20:43 CDT 2026","passed","Tue Mar 10 14:20:53 CDT 2026","TestHomePage","test_home","",""
"","3061","test_coverage_timesequence8","Tests.test_items","Tue Mar 10 08:21:07 CDT 2026","failed","Tue Mar 10 08:21:10 CDT 2026","TestCoveragePage","test_coverage","",""
"","16394","test_acceptdata_select2","Tests.test_system","Tue Mar 10 17:04:14 CDT 2026","passed","Tue Mar 10 17:04:31 CDT 2026","TestSAcceptDataPage","test_acceptdata","",""
"","20539","test_materialShift_selectcodesuccess","Tests.test_material","Tue Mar 10 12:24:18 CDT 2026","passed","Tue Mar 10 12:24:38 CDT 2026","TestItemPage","test_materialShift","",""
"","1079","test_coverage_editcodesuccess","Tests.test_items","Tue Mar 10 08:27:21 CDT 2026","broken","Tue Mar 10 08:27:22 CDT 2026","TestCoveragePage","test_coverage","",""
"","29442","test_setting_select_timeinput","Tests.test_items","Tue Mar 10 10:48:59 CDT 2026","passed","Tue Mar 10 10:49:28 CDT 2026","TestSettingPage","test_setting","",""
"","22721","test_module_selectsuccess","Tests.test_system","Tue Mar 10 16:06:17 CDT 2026","passed","Tue Mar 10 16:06:40 CDT 2026","TestSModulePage","test_module","",""
"","18009","test_button_select3","Tests.test_system","Tue Mar 10 16:44:17 CDT 2026","passed","Tue Mar 10 16:44:35 CDT 2026","TestSButtonPage","test_button","",""
"","17421","test_user_addrepeat","Tests.test_system","Tue Mar 10 15:03:13 CDT 2026","passed","Tue Mar 10 15:03:30 CDT 2026","TestUserRolePage","test_userRole","",""
"","7713","test_spec_ctrlI","Tests.test_items","Tue Mar 10 06:37:26 CDT 2026","passed","Tue Mar 10 06:37:33 CDT 2026","TestSpecPage","test_spec1","",""
"","11939","test_previewPlan_select5","Tests.test_items","Tue Mar 10 10:13:25 CDT 2026","passed","Tue Mar 10 10:13:37 CDT 2026","TestPreviewPlanPage","test_previewplan","",""
"","14434","test_materialInventory_clear","Tests.test_material","Tue Mar 10 13:20:08 CDT 2026","passed","Tue Mar 10 13:20:22 CDT 2026","TestItemPage","test_materialInventory","",""
"","11112","test_material_materialdimension_select2","Tests.test_material","Tue Mar 10 14:07:53 CDT 2026","passed","Tue Mar 10 14:08:04 CDT 2026","TestSPlanDataPage","test_materialPlanData","",""
"","14271","test_setting_addsuccess","Tests.test_items","Tue Mar 10 10:39:58 CDT 2026","passed","Tue Mar 10 10:40:12 CDT 2026","TestSettingPage","test_setting","",""
"","7749","test_loadChart_button2","Tests.test_items","Tue Mar 10 10:33:15 CDT 2026","passed","Tue Mar 10 10:33:23 CDT 2026","TestChartPage","test_chart","",""
"","13881","test_sched_attribute2","Tests.test_items","Tue Mar 10 09:42:01 CDT 2026","passed","Tue Mar 10 09:42:15 CDT 2026","TestSchedPage","test_sched","",""
"","13234","test_materialDelUserMap_select2","Tests.test_material","Tue Mar 10 12:44:41 CDT 2026","passed","Tue Mar 10 12:44:55 CDT 2026","TestItemPage","test_materialDelUserMap","",""
"","6598","test_materialShift_addsuccess","Tests.test_material","Tue Mar 10 12:22:14 CDT 2026","passed","Tue Mar 10 12:22:20 CDT 2026","TestItemPage","test_materialShift","",""
"","8786","test_sched_delsched1","Tests.test_items","Tue Mar 10 09:40:04 CDT 2026","passed","Tue Mar 10 09:40:13 CDT 2026","TestSchedPage","test_sched","",""
"","9634","test_changespec_additemfail","Tests.test_items","Tue Mar 10 08:57:03 CDT 2026","passed","Tue Mar 10 08:57:12 CDT 2026","TestChangeSpecPage","test_changespec","",""
"","10202","test_apps_upload2","Tests.test_system","Tue Mar 10 16:33:28 CDT 2026","broken","Tue Mar 10 16:33:38 CDT 2026","TestSAppsPage","test_apps","",""
"","33157","test_materialRequirementsDefinition_addrepeat","Tests.test_material","Tue Mar 10 13:42:45 CDT 2026","passed","Tue Mar 10 13:43:18 CDT 2026","TestSMaterialRequirementsDefinitionPage","test_materialRequirementsDefinition","",""
